FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 0
Azimuth_end : 350
Azimuth_inc : 10
Range_beg : 100
Range_end : 60000
Range_inc : 100
Depth_beg : 20
Depth_end : 40
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : 4135H__080_2100_080

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
0            28300    40       137.78              
0            28400    20       139.745             
0            28400    40       141.712             
0            28500    20       137.168             
0            28500    40       139.402             
0            28600    20       139.36              
0            28600    40       138.012             
0            28700    20       139.852             
0            28700    40       135.258             
0            28800    20       136.534             
0            28800    40       140.749             
0            28900    20       139.626             
0            28900    40       140.035             
0            29000    20       137.809             
0            29000    40       137.989             
0            29100    20       139.517             
0            29100    40       137.842             
0            29200    20       135.817             
0            29200    40       139.076             
0            29300    20       140.366             
0            29300    40       137.203             
0            29400    20       138.417             
0            29400    40       140.857             
0            29500    20       139.028             
0            29500    40       139.256             
0            29600    20       138.804             
0            29600    40       139.532             
0            29700    20       140.292             
0            29700    40       135.689             
0            29800    20       136.56              
0            29800    40       140.226             
0            29900    20       139.79              
0            29900    40       137.346             
0            30000    20       138.227             
0            30000    40       135.898             
0            30100    20       139.053             
0            30100    40       136.891             
0            30200    20       135.527             
0            30200    40       141.19              
0            30300    20       139.126             
0            30300    40       140.024             
0            30400    20       139.421             
0            30400    40       137.294             
0            30500    20       138.78              
0            30500    40       136.587             
0            30600    20       136.977             
0            30600    40       138.55              
0            30700    20       137.475             
0            30700    40       138.547             
0            30800    20       139.935             
0            30800    40       137.113             
0            30900    20       138.894             
0            30900    40       139.998             
0            31000    20       137.826             
0            31000    40       138.45              
0            31100    20       138.761             
0            31100    40       135.595             
0            31200    20       137.49              
0            31200    40       136.525             
0            31300    20       136.22              
0            31300    40       140.19              
0            31400    20       139.199             
0            31400    40       138.349             
0            31500    20       139.082             
0            31500    40       135.625             
0            31600    20       137.939             
0            31600    40       137.977             
0            31700    20       135.457             
0            31700    40       138.801             
0            31800    20       137.629             
0            31800    40       137.829             
0            31900    20       138.734             
0            31900    40       138.022             
0            32000    20       139.225             
0            32000    40       137.293             
0            32100    20       133.707             
0            32100    40       137.583             
0            32200    20       137.457             
0            32200    40       139.033             
0            32300    20       138.313             
0            32300    40       135.502             
0            32400    20       139.648             
0            32400    40       136.937             
0            32500    20       136.901             
0            32500    40       140.557             
0            32600    20       138.823             
0            32600    40       136.871             
0            32700    20       138.711             
0            32700    40       135.868             
0            32800    20       137.857             
0            32800    40       139.135             
0            32900    20       139.534             
0            32900    40       137.358             
0            33000    20       136.306             
0            33000    40       138.102             
0            33100    20       138.561             
0            33100    40       138.731             
0            33200    20       136.254             
0            33200    40       138.845             
0            33300    20       138.431             
0            33300    40       138.252             
0            33400    20       137.318             
0            33400    40       136.834             
0            33500    20       136.477             
0            33500    40       138.166             
0            33600    20       139.226             
0            33600    40       137.969             
0            33700    20       137.61              
0            33700    40       138.054             
0            33800    20       136.859             
0            33800    40       139.95              
0            33900    20       135.929             
0            33900    40       134.278             
0            34000    20       138.894             
0            34000    40       136.311             
0            34100    20       137.573             
0            34100    40       137.178             
0            34200    20       137.437             
0            34200    40       139.305             
0            34300    20       136.345             
0            34300    40       137.353             
0            34400    20       135.807             
0            34400    40       134.798             
0            34500    20       138.189             
0            34500    40       138.752             
0            34600    20       137.9               
0            34600    40       137.849             
0            34700    20       138.321             
0            34700    40       134.813             
0            34800    20       133.989             
0            34800    40       137.197             
0            34900    20       136.591             
0            34900    40       135.005             
0            35000    20       137.842             
0            35000    40       139.236             
0            35100    20       136.715             
0            35100    40       134.899             
0            35200    20       136.056             
0            35200    40       137.27              
0            35300    20       136.072             
0            35300    40       135.646             
0            35400    20       135.954             
0            35400    40       137.527             
0            35500    20       139.156             
0            35500    40       137.841             
0            35600    20       135.608             
0            35600    40       134.953             
0            35700    20       136.342             
0            35700    40       137.514             
0            35800    20       137.499             
