FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 270
Azimuth_end : 270
Azimuth_inc : 40
Range_beg : 100
Range_end : 50000
Range_inc : 100
Depth_beg : 20
Depth_end : 1000
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : WG_5085_2100

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
270          1300     200      161.635             
270          1300     220      162.099             
270          1300     240      162.514             
270          1300     260      162.798             
270          1300     280      162.827             
270          1300     300      162.803             
270          1300     320      162.925             
270          1300     340      162.901             
270          1300     360      162.892             
270          1300     380      162.781             
270          1300     400      162.694             
270          1300     420      162.732             
270          1300     440      162.185             
270          1300     460      162.246             
270          1300     480      162.086             
270          1300     500      162.296             
270          1300     520      162.449             
270          1300     540      162.61              
270          1300     560      162.23              
270          1300     580      162.028             
270          1300     600      162.046             
270          1300     620      161.786             
270          1300     640      162.31              
270          1300     660      162.427             
270          1300     680      163.124             
270          1300     700      162.274             
270          1300     720      162.952             
270          1300     740      163.178             
270          1300     760      163.397             
270          1300     780      163.761             
270          1300     800      164.026             
270          1300     820      164.265             
270          1300     840      164.024             
270          1300     860      163.964             
270          1300     880      164.257             
270          1300     900      164.458             
270          1300     920      164.629             
270          1300     940      164.766             
270          1300     960      164.497             
270          1300     980      164.243             
270          1300     1000     164.54              
270          1400     20       153.346             
270          1400     40       155.167             
270          1400     60       157.537             
270          1400     80       158.051             
270          1400     100      158.243             
270          1400     120      159.246             
270          1400     140      159.9               
270          1400     160      160.232             
270          1400     180      160.569             
270          1400     200      160.829             
270          1400     220      161.154             
270          1400     240      161.207             
270          1400     260      161.514             
270          1400     280      162.096             
270          1400     300      162.234             
270          1400     320      162.409             
270          1400     340      162.425             
270          1400     360      162.455             
270          1400     380      162.352             
270          1400     400      162.246             
270          1400     420      162.063             
270          1400     440      161.981             
270          1400     460      161.696             
270          1400     480      161.89              
270          1400     500      161.581             
270          1400     520      161.801             
270          1400     540      161.448             
270          1400     560      161.276             
270          1400     580      161.28              
270          1400     600      161.698             
270          1400     620      161.859             
270          1400     640      162.31              
270          1400     660      161.111             
270          1400     680      161.751             
270          1400     700      162.093             
270          1400     720      162.023             
270          1400     740      162.383             
270          1400     760      162.439             
270          1400     780      162.475             
270          1400     800      162.437             
270          1400     820      162.654             
270          1400     840      163.078             
270          1400     860      163.35              
270          1400     880      163.386             
270          1400     900      163.48              
270          1400     920      163.382             
270          1400     940      163.309             
270          1400     960      163.601             
270          1400     980      163.765             
270          1400     1000     163.988             
270          1500     20       151.514             
270          1500     40       153.83              
270          1500     60       155.686             
270          1500     80       156.557             
270          1500     100      157.76              
270          1500     120      158.736             
270          1500     140      158.812             
270          1500     160      158.97              
270          1500     180      158.705             
270          1500     200      159.588             
270          1500     220      160.329             
270          1500     240      160.396             
270          1500     260      161.258             
270          1500     280      160.923             
