FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 90
Azimuth_end : 90
Azimuth_inc : 90
Range_beg : 100
Range_end : 50000
Range_inc : 100
Depth_beg : 20
Depth_end : 1000
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : 4135H__080_2100_080

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
90           1200     880      163.623             
90           1200     900      163.683             
90           1200     920      163.819             
90           1200     940      163.757             
90           1200     960      163.538             
90           1200     980      163.679             
90           1200     1000     163.766             
90           1300     20       153.913             
90           1300     40       156.112             
90           1300     60       158.005             
90           1300     80       158.503             
90           1300     100      158.949             
90           1300     120      160.27              
90           1300     140      160.746             
90           1300     160      160.888             
90           1300     180      161.483             
90           1300     200      161.151             
90           1300     220      162.256             
90           1300     240      161.902             
90           1300     260      162.822             
90           1300     280      162.562             
90           1300     300      163.208             
90           1300     320      163.011             
90           1300     340      163.331             
90           1300     360      163.218             
90           1300     380      163.158             
90           1300     400      162.888             
90           1300     420      162.71              
90           1300     440      163.031             
90           1300     460      162.557             
90           1300     480      162.311             
90           1300     500      162.421             
90           1300     520      161.975             
90           1300     540      161.894             
90           1300     560      162                 
90           1300     580      161.768             
90           1300     600      162.032             
90           1300     620      162.012             
90           1300     640      161.903             
90           1300     660      161.765             
90           1300     680      161.544             
90           1300     700      161.598             
90           1300     720      161.861             
90           1300     740      162.02              
90           1300     760      161.977             
90           1300     780      162.064             
90           1300     800      162.165             
90           1300     820      162.145             
90           1300     840      162.338             
90           1300     860      162.546             
90           1300     880      162.697             
90           1300     900      162.818             
90           1300     920      162.775             
90           1300     940      162.647             
90           1300     960      163.074             
90           1300     980      163.124             
90           1300     1000     163.897             
90           1400     20       151.648             
90           1400     40       154.493             
90           1400     60       156.197             
90           1400     80       157.327             
90           1400     100      158.066             
90           1400     120      158.919             
90           1400     140      159.665             
90           1400     160      160.089             
90           1400     180      159.681             
90           1400     200      160.65              
90           1400     220      161.256             
90           1400     240      161.296             
90           1400     260      161.889             
90           1400     280      161.983             
90           1400     300      161.855             
90           1400     320      162.357             
90           1400     340      162.382             
90           1400     360      162.382             
90           1400     380      162.681             
90           1400     400      162.233             
90           1400     420      162.798             
90           1400     440      162.988             
90           1400     460      162.222             
90           1400     480      162.102             
90           1400     500      162.172             
90           1400     520      161.971             
90           1400     540      161.803             
90           1400     560      161.673             
90           1400     580      161.58              
90           1400     600      161.182             
90           1400     620      160.949             
90           1400     640      160.83              
90           1400     660      161.026             
90           1400     680      161.003             
90           1400     700      161.292             
90           1400     720      161.155             
90           1400     740      161.128             
90           1400     760      161.053             
90           1400     780      160.951             
90           1400     800      161.557             
90           1400     820      161.641             
90           1400     840      161.676             
90           1400     860      161.912             
90           1400     880      161.661             
90           1400     900      161.718             
90           1400     920      161.897             
90           1400     940      161.837             
90           1400     960      162.146             
90           1400     980      162.095             
90           1400     1000     162.29              
90           1500     20       151.309             
90           1500     40       153.843             
90           1500     60       155.799             
90           1500     80       156.919             
90           1500     100      157.297             
90           1500     120      157.801             
90           1500     140      158.45              
90           1500     160      158.969             
90           1500     180      158.605             
90           1500     200      159.904             
90           1500     220      160.011             
90           1500     240      160.696             
90           1500     260      160.574             
90           1500     280      161.494             
90           1500     300      160.918             
90           1500     320      161.841             
90           1500     340      161.585             
90           1500     360      162.095             
90           1500     380      161.921             
90           1500     400      161.905             
90           1500     420      161.407             
90           1500     440      162.073             
90           1500     460      161.785             
90           1500     480      161.79              
90           1500     500      161.921             
90           1500     520      161.869             
90           1500     540      161.68              
90           1500     560      161.424             
90           1500     580      161.311             
90           1500     600      160.919             
90           1500     620      160.915             
90           1500     640      160.96              
90           1500     660      160.79              
90           1500     680      160.602             
90           1500     700      160.656             
90           1500     720      160.652             
90           1500     740      160.471             
90           1500     760      160.598             
90           1500     780      160.47              
90           1500     800      160.513             
90           1500     820      160.803             
90           1500     840      160.604             
90           1500     860      160.589             
90           1500     880      160.554             
90           1500     900      160.886             
90           1500     920      161.422             
90           1500     940      162.296             
90           1500     960      161.027             
90           1500     980      161.172             
90           1500     1000     161.405             
90           1600     20       150.264             
90           1600     40       152.459             
90           1600     60       154.726             
90           1600     80       155.255             
90           1600     100      155.901             
90           1600     120      156.59              
90           1600     140      157.065             
90           1600     160      157.839             
90           1600     180      158.203             
90           1600     200      158.631             
90           1600     220      158.545             
90           1600     240      159.825             
90           1600     260      159.673             
90           1600     280      160.262             
90           1600     300      160.425             
90           1600     320      160.97              
90           1600     340      161.229             
90           1600     360      160.908             
90           1600     380      161.415             
90           1600     400      160.927             
90           1600     420      161.838             
90           1600     440      161.242             
90           1600     460      161.768             
90           1600     480      161.259             
90           1600     500      161.263             
90           1600     520      161.107             
90           1600     540      160.873             
90           1600     560      161.039             
90           1600     580      161.09              
90           1600     600      160.845             
90           1600     620      160.723             
90           1600     640      160.659             
90           1600     660      160.823             
90           1600     680      160.366             
90           1600     700      160.135             
90           1600     720      160.131             
90           1600     740      160.332             
90           1600     760      160.392             
90           1600     780      160.173             
